date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year
2023-04-02,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,6,4,13,1,2,2023
2023-04-03,S03,ITEM_B,57.0,120.0,1,0,7.0,500.0,0.2,0,4,14,0,2,2023
2023-04-04,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,1,4,14,0,2,2023
2023-04-05,S03,ITEM_B,49.0,120.0,0,0,7.0,500.0,0.2,2,4,14,0,2,2023
2023-04-06,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,3,4,14,0,2,2023
2023-04-07,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,4,4,14,0,2,2023
2023-04-08,S03,ITEM_B,48.0,120.0,0,0,7.0,500.0,0.2,5,4,14,1,2,2023
2023-04-09,S03,ITEM_B,38.0,120.0,0,0,7.0,500.0,0.2,6,4,14,1,2,2023
2023-04-10,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,0,4,15,0,2,2023
2023-04-11,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,1,4,15,0,2,2023
2023-04-12,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,2,4,15,0,2,2023
2023-04-13,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,3,4,15,0,2,2023
2023-04-14,S03,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,4,4,15,0,2,2023
2023-04-15,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,5,4,15,1,2,2023
2023-04-16,S03,ITEM_B,49.0,120.0,1,0,7.0,500.0,0.2,6,4,15,1,2,2023
2023-04-17,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,0,4,16,0,2,2023
2023-04-18,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,1,4,16,0,2,2023
2023-04-19,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,2,4,16,0,2,2023
2023-04-20,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,3,4,16,0,2,2023
2023-04-21,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,4,4,16,0,2,2023
2023-04-22,S03,ITEM_B,49.0,120.0,0,0,7.0,500.0,0.2,5,4,16,1,2,2023
2023-04-23,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,6,4,16,1,2,2023
2023-04-24,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,0,4,17,0,2,2023
2023-04-25,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,1,4,17,0,2,2023
2023-04-26,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,2,4,17,0,2,2023
2023-04-27,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,3,4,17,0,2,2023
2023-04-28,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,4,4,17,0,2,2023
2023-04-29,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,5,4,17,1,2,2023
2023-04-30,S03,ITEM_B,49.0,120.0,0,0,7.0,500.0,0.2,6,4,17,1,2,2023
2023-05-01,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,0,5,18,0,2,2023
2023-05-02,S03,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,1,5,18,0,2,2023
2023-05-03,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,2,5,18,0,2,2023
2023-05-04,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,3,5,18,0,2,2023
2023-05-05,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,4,5,18,0,2,2023
2023-05-06,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,5,5,18,1,2,2023
2023-05-07,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,6,5,18,1,2,2023
2023-05-08,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,0,5,19,0,2,2023
2023-05-09,S03,ITEM_B,47.0,120.0,0,0,7.0,500.0,0.2,1,5,19,0,2,2023
2023-05-10,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,2,5,19,0,2,2023
2023-05-11,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,3,5,19,0,2,2023
2023-05-12,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,4,5,19,0,2,2023
2023-05-13,S03,ITEM_B,53.0,120.0,0,0,7.0,500.0,0.2,5,5,19,1,2,2023
2023-05-14,S03,ITEM_B,53.0,120.0,0,0,7.0,500.0,0.2,6,5,19,1,2,2023
2023-05-15,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,0,5,20,0,2,2023
2023-05-16,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,1,5,20,0,2,2023
2023-05-17,S03,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,2,5,20,0,2,2023
2023-05-18,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,3,5,20,0,2,2023
2023-05-19,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,4,5,20,0,2,2023
2023-05-20,S03,ITEM_B,53.0,120.0,0,0,7.0,500.0,0.2,5,5,20,1,2,2023
2023-05-21,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,6,5,20,1,2,2023
2023-05-22,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,0,5,21,0,2,2023
2023-05-23,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,1,5,21,0,2,2023
2023-05-24,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,2,5,21,0,2,2023
2023-05-25,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,3,5,21,0,2,2023
2023-05-26,S03,ITEM_B,38.0,120.0,0,0,7.0,500.0,0.2,4,5,21,0,2,2023
2023-05-27,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,5,5,21,1,2,2023
2023-05-28,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,6,5,21,1,2,2023
2023-05-29,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,0,5,22,0,2,2023
2023-05-30,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,1,5,22,0,2,2023
2023-05-31,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,2,5,22,0,2,2023
2023-06-01,S03,ITEM_B,51.0,120.0,1,0,7.0,500.0,0.2,3,6,22,0,2,2023
2023-06-02,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,4,6,22,0,2,2023
2023-06-03,S03,ITEM_B,57.0,120.0,0,0,7.0,500.0,0.2,5,6,22,1,2,2023
2023-06-04,S03,ITEM_B,55.0,120.0,0,0,7.0,500.0,0.2,6,6,22,1,2,2023
2023-06-05,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,0,6,23,0,2,2023
2023-06-06,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,1,6,23,0,2,2023
2023-06-07,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,2,6,23,0,2,2023
2023-06-08,S03,ITEM_B,48.0,120.0,0,0,7.0,500.0,0.2,3,6,23,0,2,2023
2023-06-09,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,4,6,23,0,2,2023
2023-06-10,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,5,6,23,1,2,2023
2023-06-11,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,6,6,23,1,2,2023
2023-06-12,S03,ITEM_B,49.0,120.0,1,0,7.0,500.0,0.2,0,6,24,0,2,2023
2023-06-13,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,1,6,24,0,2,2023
2023-06-14,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,2,6,24,0,2,2023
2023-06-15,S03,ITEM_B,54.0,120.0,1,0,7.0,500.0,0.2,3,6,24,0,2,2023
2023-06-16,S03,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,4,6,24,0,2,2023
2023-06-17,S03,ITEM_B,50.0,120.0,0,0,7.0,500.0,0.2,5,6,24,1,2,2023
2023-06-18,S03,ITEM_B,54.0,120.0,1,0,7.0,500.0,0.2,6,6,24,1,2,2023
2023-06-19,S03,ITEM_B,28.0,120.0,0,0,7.0,500.0,0.2,0,6,25,0,2,2023
2023-06-20,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,1,6,25,0,2,2023
2023-06-21,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,2,6,25,0,2,2023
2023-06-22,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,3,6,25,0,2,2023
2023-06-23,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,4,6,25,0,2,2023
2023-06-24,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,5,6,25,1,2,2023
2023-06-25,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,6,6,25,1,2,2023
2023-06-26,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,0,6,26,0,2,2023
2023-06-27,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,1,6,26,0,2,2023
2023-06-28,S03,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,2,6,26,0,2,2023
2023-06-29,S03,ITEM_B,53.0,120.0,1,0,7.0,500.0,0.2,3,6,26,0,2,2023
2023-06-30,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,4,6,26,0,2,2023
2023-07-01,S03,ITEM_B,68.0,120.0,1,0,7.0,500.0,0.2,5,7,26,1,3,2023
2023-07-02,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,6,7,26,1,3,2023
2023-07-03,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,0,7,27,0,3,2023
2023-07-04,S03,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,1,7,27,0,3,2023
2023-07-05,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,2,7,27,0,3,2023
2023-07-06,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,3,7,27,0,3,2023
2023-07-07,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,4,7,27,0,3,2023
2023-07-08,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,5,7,27,1,3,2023
2023-07-09,S03,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,6,7,27,1,3,2023
2023-07-10,S03,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,0,7,28,0,3,2023
2023-07-11,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,1,7,28,0,3,2023
2023-07-12,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,2,7,28,0,3,2023
2023-07-13,S03,ITEM_B,42.0,120.0,0,0,7.0,500.0,0.2,3,7,28,0,3,2023
2023-07-14,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,4,7,28,0,3,2023
2023-07-15,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,5,7,28,1,3,2023
2023-07-16,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,6,7,28,1,3,2023
2023-07-17,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,0,7,29,0,3,2023
2023-07-18,S03,ITEM_B,39.0,120.0,0,0,7.0,500.0,0.2,1,7,29,0,3,2023
2023-07-19,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,2,7,29,0,3,2023
2023-07-20,S03,ITEM_B,47.0,120.0,0,0,7.0,500.0,0.2,3,7,29,0,3,2023
2023-07-21,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,4,7,29,0,3,2023
2023-07-22,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,5,7,29,1,3,2023
2023-07-23,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,6,7,29,1,3,2023
2023-07-24,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,0,7,30,0,3,2023
2023-07-25,S03,ITEM_B,24.0,120.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2023
2023-07-26,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,2,7,30,0,3,2023
2023-07-27,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2023
2023-07-28,S03,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2023
2023-07-29,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2023
2023-07-30,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2023
2023-07-31,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,0,7,31,0,3,2023
2023-08-01,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2023
2023-08-02,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2023
2023-08-03,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2023
2023-08-04,S03,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,4,8,31,0,3,2023
2023-08-05,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2023
2023-08-06,S03,ITEM_B,47.0,120.0,0,0,7.0,500.0,0.2,6,8,31,1,3,2023
2023-08-07,S03,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,0,8,32,0,3,2023
2023-08-08,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2023
2023-08-09,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2023
2023-08-10,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,3,8,32,0,3,2023
2023-08-11,S03,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2023
2023-08-12,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,5,8,32,1,3,2023
2023-08-13,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2023
2023-08-14,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2023
2023-08-15,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,1,8,33,0,3,2023
2023-08-16,S03,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,2,8,33,0,3,2023
2023-08-17,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,3,8,33,0,3,2023
2023-08-18,S03,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,4,8,33,0,3,2023
2023-08-19,S03,ITEM_B,62.0,120.0,1,0,7.0,500.0,0.2,5,8,33,1,3,2023
2023-08-20,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,6,8,33,1,3,2023
2023-08-21,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,0,8,34,0,3,2023
2023-08-22,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,1,8,34,0,3,2023
2023-08-23,S03,ITEM_B,54.0,120.0,1,0,7.0,500.0,0.2,2,8,34,0,3,2023
2023-08-24,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,3,8,34,0,3,2023
2023-08-25,S03,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,4,8,34,0,3,2023
2023-08-26,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,5,8,34,1,3,2023
2023-08-27,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,6,8,34,1,3,2023
2023-08-28,S03,ITEM_B,36.0,120.0,0,0,7.0,500.0,0.2,0,8,35,0,3,2023
2023-08-29,S03,ITEM_B,51.0,120.0,1,0,7.0,500.0,0.2,1,8,35,0,3,2023
2023-08-30,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,2,8,35,0,3,2023
2023-08-31,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,3,8,35,0,3,2023
2023-09-01,S03,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,4,9,35,0,3,2023
2023-09-02,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,5,9,35,1,3,2023
2023-09-03,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,6,9,35,1,3,2023
2023-09-04,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,0,9,36,0,3,2023
2023-09-05,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,1,9,36,0,3,2023
2023-09-06,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,2,9,36,0,3,2023
2023-09-07,S03,ITEM_B,37.0,120.0,0,0,7.0,500.0,0.2,3,9,36,0,3,2023
2023-09-08,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,4,9,36,0,3,2023
2023-09-09,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,5,9,36,1,3,2023
2023-09-10,S03,ITEM_B,47.0,120.0,0,0,7.0,500.0,0.2,6,9,36,1,3,2023
2023-09-11,S03,ITEM_B,39.0,120.0,0,0,7.0,500.0,0.2,0,9,37,0,3,2023
2023-09-12,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,1,9,37,0,3,2023
2023-09-13,S03,ITEM_B,44.0,120.0,0,0,7.0,500.0,0.2,2,9,37,0,3,2023
2023-09-14,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,3,9,37,0,3,2023
2023-09-15,S03,ITEM_B,40.0,120.0,0,0,7.0,500.0,0.2,4,9,37,0,3,2023
2023-09-16,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,5,9,37,1,3,2023
2023-09-17,S03,ITEM_B,38.0,120.0,0,0,7.0,500.0,0.2,6,9,37,1,3,2023
2023-09-18,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,0,9,38,0,3,2023
2023-09-19,S03,ITEM_B,35.0,120.0,0,0,7.0,500.0,0.2,1,9,38,0,3,2023
2023-09-20,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,2,9,38,0,3,2023
2023-09-21,S03,ITEM_B,39.0,120.0,0,0,7.0,500.0,0.2,3,9,38,0,3,2023
2023-09-22,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,4,9,38,0,3,2023
2023-09-23,S03,ITEM_B,39.0,120.0,0,0,7.0,500.0,0.2,5,9,38,1,3,2023
2023-09-24,S03,ITEM_B,53.0,120.0,0,0,7.0,500.0,0.2,6,9,38,1,3,2023
2023-09-25,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,0,9,39,0,3,2023
2023-09-26,S03,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,1,9,39,0,3,2023
2023-09-27,S03,ITEM_B,49.0,120.0,1,0,7.0,500.0,0.2,2,9,39,0,3,2023
2023-09-28,S03,ITEM_B,28.0,120.0,0,0,7.0,500.0,0.2,3,9,39,0,3,2023
2023-09-29,S03,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,4,9,39,0,3,2023
2023-09-30,S03,ITEM_B,56.0,120.0,0,0,7.0,500.0,0.2,5,9,39,1,3,2023
2023-10-01,S03,ITEM_B,66.0,120.0,0,0,7.0,500.0,0.2,6,10,39,1,4,2023
2023-10-02,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,0,10,40,0,4,2023
2023-10-03,S03,ITEM_B,65.0,120.0,0,0,7.0,500.0,0.2,1,10,40,0,4,2023
2023-10-04,S03,ITEM_B,48.0,120.0,0,0,7.0,500.0,0.2,2,10,40,0,4,2023
2023-10-05,S03,ITEM_B,54.0,120.0,0,0,7.0,500.0,0.2,3,10,40,0,4,2023
2023-10-06,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,4,10,40,0,4,2023
2023-10-07,S03,ITEM_B,64.0,120.0,0,0,7.0,500.0,0.2,5,10,40,1,4,2023
2023-10-08,S03,ITEM_B,59.0,120.0,0,0,7.0,500.0,0.2,6,10,40,1,4,2023
2023-10-09,S03,ITEM_B,56.0,120.0,0,0,7.0,500.0,0.2,0,10,41,0,4,2023
2023-10-10,S03,ITEM_B,61.0,120.0,0,0,7.0,500.0,0.2,1,10,41,0,4,2023
2023-10-11,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,2,10,41,0,4,2023
2023-10-12,S03,ITEM_B,48.0,120.0,0,0,7.0,500.0,0.2,3,10,41,0,4,2023
2023-10-13,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,4,10,41,0,4,2023
2023-10-14,S03,ITEM_B,81.0,120.0,0,0,7.0,500.0,0.2,5,10,41,1,4,2023
2023-10-15,S03,ITEM_B,66.0,120.0,0,0,7.0,500.0,0.2,6,10,41,1,4,2023
2023-10-16,S03,ITEM_B,47.0,120.0,0,0,7.0,500.0,0.2,0,10,42,0,4,2023
2023-10-17,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,1,10,42,0,4,2023
2023-10-18,S03,ITEM_B,41.0,120.0,0,0,7.0,500.0,0.2,2,10,42,0,4,2023
2023-10-19,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,3,10,42,0,4,2023
2023-10-20,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,4,10,42,0,4,2023
2023-10-21,S03,ITEM_B,55.0,120.0,0,0,7.0,500.0,0.2,5,10,42,1,4,2023
2023-10-22,S03,ITEM_B,73.0,120.0,0,0,7.0,500.0,0.2,6,10,42,1,4,2023
2023-10-23,S03,ITEM_B,66.0,120.0,0,0,7.0,500.0,0.2,0,10,43,0,4,2023
2023-10-24,S03,ITEM_B,75.0,120.0,1,0,7.0,500.0,0.2,1,10,43,0,4,2023
2023-10-25,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,2,10,43,0,4,2023
2023-10-26,S03,ITEM_B,78.0,120.0,1,0,7.0,500.0,0.2,3,10,43,0,4,2023
2023-10-27,S03,ITEM_B,45.0,120.0,0,0,7.0,500.0,0.2,4,10,43,0,4,2023
2023-10-28,S03,ITEM_B,73.0,120.0,0,0,7.0,500.0,0.2,5,10,43,1,4,2023
2023-10-29,S03,ITEM_B,72.0,120.0,0,0,7.0,500.0,0.2,6,10,43,1,4,2023
2023-10-30,S03,ITEM_B,54.0,120.0,0,0,7.0,500.0,0.2,0,10,44,0,4,2023
2023-10-31,S03,ITEM_B,57.0,120.0,0,0,7.0,500.0,0.2,1,10,44,0,4,2023
2023-11-01,S03,ITEM_B,43.0,120.0,0,0,7.0,500.0,0.2,2,11,44,0,4,2023
2023-11-02,S03,ITEM_B,50.0,120.0,0,0,7.0,500.0,0.2,3,11,44,0,4,2023
2023-11-03,S03,ITEM_B,63.0,120.0,1,0,7.0,500.0,0.2,4,11,44,0,4,2023
2023-11-04,S03,ITEM_B,67.0,120.0,0,0,7.0,500.0,0.2,5,11,44,1,4,2023
2023-11-05,S03,ITEM_B,70.0,120.0,0,0,7.0,500.0,0.2,6,11,44,1,4,2023
2023-11-06,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,0,11,45,0,4,2023
2023-11-07,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,1,11,45,0,4,2023
2023-11-08,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,2,11,45,0,4,2023
2023-11-09,S03,ITEM_B,61.0,120.0,0,0,7.0,500.0,0.2,3,11,45,0,4,2023
2023-11-10,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,4,11,45,0,4,2023
2023-11-11,S03,ITEM_B,55.0,120.0,0,0,7.0,500.0,0.2,5,11,45,1,4,2023
2023-11-12,S03,ITEM_B,70.0,120.0,0,0,7.0,500.0,0.2,6,11,45,1,4,2023
2023-11-13,S03,ITEM_B,55.0,120.0,0,0,7.0,500.0,0.2,0,11,46,0,4,2023
2023-11-14,S03,ITEM_B,86.0,120.0,1,0,7.0,500.0,0.2,1,11,46,0,4,2023
2023-11-15,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,2,11,46,0,4,2023
2023-11-16,S03,ITEM_B,55.0,120.0,0,0,7.0,500.0,0.2,3,11,46,0,4,2023
2023-11-17,S03,ITEM_B,53.0,120.0,0,0,7.0,500.0,0.2,4,11,46,0,4,2023
2023-11-18,S03,ITEM_B,61.0,120.0,0,0,7.0,500.0,0.2,5,11,46,1,4,2023
2023-11-19,S03,ITEM_B,80.0,120.0,1,0,7.0,500.0,0.2,6,11,46,1,4,2023
2023-11-20,S03,ITEM_B,56.0,120.0,0,0,7.0,500.0,0.2,0,11,47,0,4,2023
2023-11-21,S03,ITEM_B,49.0,120.0,0,0,7.0,500.0,0.2,1,11,47,0,4,2023
2023-11-22,S03,ITEM_B,78.0,120.0,1,0,7.0,500.0,0.2,2,11,47,0,4,2023
2023-11-23,S03,ITEM_B,57.0,120.0,0,0,7.0,500.0,0.2,3,11,47,0,4,2023
2023-11-24,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,4,11,47,0,4,2023
2023-11-25,S03,ITEM_B,73.0,120.0,0,0,7.0,500.0,0.2,5,11,47,1,4,2023
2023-11-26,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,6,11,47,1,4,2023
2023-11-27,S03,ITEM_B,58.0,120.0,0,0,7.0,500.0,0.2,0,11,48,0,4,2023
2023-11-28,S03,ITEM_B,65.0,120.0,1,0,7.0,500.0,0.2,1,11,48,0,4,2023
2023-11-29,S03,ITEM_B,57.0,120.0,0,0,7.0,500.0,0.2,2,11,48,0,4,2023
2023-11-30,S03,ITEM_B,63.0,120.0,0,0,7.0,500.0,0.2,3,11,48,0,4,2023
2023-12-01,S03,ITEM_B,60.0,120.0,0,0,7.0,500.0,0.2,4,12,48,0,4,2023
2023-12-02,S03,ITEM_B,78.0,120.0,0,0,7.0,500.0,0.2,5,12,48,1,4,2023
2023-12-03,S03,ITEM_B,69.0,120.0,0,0,7.0,500.0,0.2,6,12,48,1,4,2023
2023-12-04,S03,ITEM_B,49.0,120.0,0,0,7.0,500.0,0.2,0,12,49,0,4,2023
2023-12-05,S03,ITEM_B,46.0,120.0,0,0,7.0,500.0,0.2,1,12,49,0,4,2023
2023-12-06,S03,ITEM_B,51.0,120.0,0,0,7.0,500.0,0.2,2,12,49,0,4,2023
2023-12-07,S03,ITEM_B,58.0,120.0,0,0,7.0,500.0,0.2,3,12,49,0,4,2023
2023-12-08,S03,ITEM_B,48.0,120.0,0,0,7.0,500.0,0.2,4,12,49,0,4,2023
2023-12-09,S03,ITEM_B,67.0,120.0,0,0,7.0,500.0,0.2,5,12,49,1,4,2023
2023-12-10,S03,ITEM_B,68.0,120.0,0,0,7.0,500.0,0.2,6,12,49,1,4,2023
2023-12-11,S03,ITEM_B,52.0,120.0,0,0,7.0,500.0,0.2,0,12,50,0,4,2023
2023-12-12,S03,ITEM_B,77.0,120.0,1,0,7.0,500.0,0.2,1,12,50,0,4,2023
2023-12-13,S03,ITEM_B,39.0,120.0,0,0,7.0,500.0,0.2,2,12,50,0,4,2023
2023-12-14,S03,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,3,12,50,0,4,2023
