date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year,lag_1,lag_7,lag_14,lag_21,lag_28,rollmean_7,rollstd_7,rollmean_14,rollstd_14,rollmean_28,rollstd_28,expanding_mean,store_enc,item_enc
2022-05-08,S03,ITEM_C,86.0,80.0,1,0,7.0,500.0,0.2,6,5,18,1,2,2022,0.0,100.0,84.0,79.0,63.0,62.285714285714285,31.111167800401635,65.85714285714286,22.900645415348205,64.0,17.892684207466775,59.568338028169016,2,2
2022-05-09,S03,ITEM_C,58.0,80.0,0,0,7.0,500.0,0.2,0,5,19,0,2,2022,86.0,72.0,62.0,56.0,60.0,60.285714285714285,28.633979148989148,66.0,23.02841054670602,64.82142857142857,18.366744447160013,59.571315908066694,2,2
2022-05-10,S03,ITEM_C,73.0,80.0,1,0,7.0,500.0,0.2,1,5,19,0,2,2022,58.0,55.0,60.0,57.0,58.0,58.285714285714285,28.164482868287788,65.71428571428571,23.106537774232557,64.75,18.390063742261095,59.571138898276445,2,2
2022-05-11,S03,ITEM_C,65.0,80.0,1,0,7.0,500.0,0.2,2,5,19,0,2,2022,73.0,81.0,53.0,41.0,58.0,60.857142857142854,28.632316074839423,66.64285714285714,23.120444309201645,65.28571428571429,18.40462329769723,59.57265149808516,2,2
2022-05-12,S03,ITEM_C,60.0,80.0,0,0,7.0,500.0,0.2,3,5,19,0,2,2022,65.0,65.0,80.0,54.0,69.0,58.57142857142857,27.36699437191382,67.5,22.79591731327777,65.53571428571429,18.349451788878095,59.573262754814735,2,2
2022-05-13,S03,ITEM_C,67.0,80.0,0,0,7.0,500.0,0.2,4,5,19,0,2,2022,60.0,63.0,68.0,58.0,58.0,57.857142857142854,27.2361804188749,66.07142857142857,22.57794800825985,65.21428571428571,18.365340026411037,59.57331081081081,2,2
2022-05-14,S03,ITEM_C,0.0,80.0,0,0,7.0,500.0,0.2,5,5,19,1,2,2022,67.0,0.0,79.0,88.0,71.0,58.42857142857143,27.403510376452907,66.0,22.57295863502191,65.53571428571429,18.313084055369494,59.574147055511766,2,2
2022-05-15,S03,ITEM_C,86.0,80.0,0,0,7.0,500.0,0.2,6,5,19,1,2,2022,0.0,86.0,100.0,84.0,79.0,58.42857142857143,27.403510376452907,60.357142857142854,28.236929291693805,63.0,22.06052281036537,59.56743976581851,2,2
2022-05-16,S03,ITEM_C,60.0,80.0,0,0,7.0,500.0,0.2,0,5,20,0,2,2022,86.0,58.0,72.0,62.0,56.0,58.42857142857143,27.403510376452907,59.357142857142854,26.943265586032787,63.25,22.287058194453273,59.570415400202634,2,2
2022-05-17,S03,ITEM_C,54.0,80.0,0,0,7.0,500.0,0.2,1,5,20,0,2,2022,60.0,73.0,55.0,60.0,57.0,58.714285714285715,27.408722977148656,58.5,26.699899164314314,63.392857142857146,22.251657093039768,59.57046375506528,2,2
2022-05-18,S03,ITEM_C,60.0,80.0,0,0,7.0,500.0,0.2,2,5,20,0,2,2022,54.0,65.0,81.0,53.0,41.0,56.0,26.68957349478091,58.42857142857143,26.711317928818907,63.285714285714285,22.290767301245836,59.569836803601575,2,2
2022-05-19,S03,ITEM_C,53.0,80.0,0,0,7.0,500.0,0.2,3,5,20,0,2,2022,60.0,60.0,65.0,80.0,54.0,55.285714285714285,26.4746059820489,56.92857142857143,25.924340465503903,63.964285714285715,21.87249607740432,59.569885212694125,2,2
2022-05-20,S03,ITEM_C,54.0,80.0,0,0,7.0,500.0,0.2,4,5,20,0,2,2022,53.0,67.0,63.0,68.0,58.0,54.285714285714285,26.398953803223684,56.07142857142857,25.835170677895224,63.92857142857143,21.890178029880822,59.569145943513,2,2
2022-05-21,S03,ITEM_C,80.0,80.0,0,0,7.0,500.0,0.2,5,5,20,1,2,2022,54.0,0.0,0.0,79.0,88.0,52.42857142857143,25.8060531843278,55.42857142857143,25.761373248495193,63.785714285714285,21.943289099583946,59.568519351935194,2,2
2022-05-22,S03,ITEM_C,80.0,80.0,0,0,7.0,500.0,0.2,6,5,20,1,2,2022,80.0,86.0,86.0,100.0,84.0,63.857142857142854,13.49603116263609,61.142857142857146,20.94262176981067,63.5,21.666666666666284,59.57081786477669,2,2
2022-05-23,S03,ITEM_C,51.0,80.0,0,0,7.0,500.0,0.2,0,5,21,0,2,2022,80.0,60.0,58.0,72.0,62.0,63.0,11.958260743100826,60.714285714285715,20.450422494895324,63.357142857142854,21.539308228023074,59.57311586051743,2,2
2022-05-24,S03,ITEM_C,56.0,80.0,0,0,7.0,500.0,0.2,1,5,21,0,2,2022,51.0,54.0,73.0,55.0,60.0,61.714285714285715,12.789504625723914,60.214285714285715,20.606864320968313,62.964285714285715,21.664926670058954,59.57215161399168,2,2
2022-05-25,S03,ITEM_C,96.0,80.0,1,0,7.0,500.0,0.2,2,5,21,0,2,2022,56.0,60.0,65.0,81.0,53.0,62.0,12.609520212917904,59.0,20.29399304834048,62.82142857142857,21.6983589948357,59.57174988753936,2,2
2022-05-26,S03,ITEM_C,69.0,80.0,0,0,7.0,500.0,0.2,3,5,21,0,2,2022,96.0,53.0,60.0,65.0,80.0,67.14285714285714,17.892536352983843,61.214285714285715,22.563341853642537,64.35714285714286,22.48491557848085,59.57584617114585,2,2
2022-05-27,S03,ITEM_C,66.0,80.0,0,0,7.0,500.0,0.2,4,5,21,0,2,2022,69.0,54.0,67.0,63.0,68.0,69.42857142857143,16.77157459172239,61.857142857142854,22.654112015453922,63.964285714285715,22.296789576008656,59.576905779176975,2,2
2022-05-28,S03,ITEM_C,0.0,80.0,0,0,7.0,500.0,0.2,5,5,21,1,2,2022,66.0,80.0,0.0,0.0,79.0,71.14285714285714,15.496543393378182,61.785714285714285,22.638220137390512,63.892857142857146,22.286583384219796,59.577627880831926,2,2
2022-05-29,S03,ITEM_C,68.0,80.0,0,0,7.0,500.0,0.2,6,5,21,1,2,2022,0.0,80.0,86.0,86.0,100.0,59.714285714285715,30.30244371726607,61.785714285714285,22.638220137390512,61.07142857142857,25.12329385609858,59.570930755395686,2,2
2022-05-30,S03,ITEM_C,56.0,80.0,0,0,7.0,500.0,0.2,0,5,22,0,2,2022,68.0,51.0,60.0,58.0,72.0,58.0,29.2859465728299,60.5,21.646637685258728,59.92857142857143,23.989084819479434,59.57187816117793,2,2
2022-05-31,S03,ITEM_C,61.0,80.0,0,0,7.0,500.0,0.2,1,5,22,0,2,2022,56.0,56.0,54.0,73.0,55.0,58.714285714285715,29.14740860816635,60.214285714285715,21.68011698601768,59.357142857142854,23.881209544580408,59.57147673634525,2,2
2022-06-01,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,2,6,22,0,2,2022,61.0,96.0,60.0,65.0,81.0,59.42857142857143,29.131066709254398,60.714285714285715,21.606368617495757,59.57142857142857,23.867580012673347,59.57163726261378,2,2
2022-06-02,S03,ITEM_C,58.0,80.0,0,0,7.0,500.0,0.2,3,6,22,0,2,2022,65.0,69.0,53.0,60.0,65.0,55.0,24.65765601187544,61.07142857142857,21.634958483236566,59.0,23.524612800371376,59.572247191011236,2,2
2022-06-03,S03,ITEM_C,0.0,80.0,0,0,7.0,500.0,0.2,4,6,22,0,2,2022,58.0,66.0,54.0,67.0,63.0,53.42857142857143,23.957303290486518,61.42857142857143,21.532495249001993,58.75,23.495665478898143,59.572070553870354,2,2
2022-06-04,S03,ITEM_C,72.0,80.0,0,0,7.0,500.0,0.2,5,6,22,1,2,2022,0.0,0.0,80.0,0.0,0.0,44.0,30.32600644111636,57.57142857142857,27.085943802058793,56.5,25.960796655013414,59.56537856661424,2,2
2022-06-05,S03,ITEM_C,81.0,80.0,0,0,7.0,500.0,0.2,6,6,22,1,2,2022,72.0,68.0,80.0,86.0,86.0,54.285714285714285,24.581254956532863,57.0,26.65737017440616,59.07142857142857,23.617207429594124,59.56677524429968,2,2
2022-06-06,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,0,6,23,0,2,2022,81.0,56.0,51.0,60.0,58.0,56.142857142857146,26.226122927522134,57.07142857142857,26.724993446682255,58.892857142857146,23.424171254108188,59.569182389937104,2,2
2022-06-07,S03,ITEM_C,55.0,80.0,0,0,7.0,500.0,0.2,1,6,23,0,2,2022,65.0,61.0,56.0,54.0,73.0,57.42857142857143,26.437707558567947,58.07142857142857,26.74225778890571,59.142857142857146,23.451627576328793,59.56979225154408,2,2
2022-06-08,S03,ITEM_C,63.0,80.0,0,0,7.0,500.0,0.2,2,6,23,0,2,2022,55.0,65.0,96.0,60.0,65.0,56.57142857142857,26.399855699460932,58.0,26.749550679187077,58.5,23.303949752650603,59.569279137660004,2,2
2022-06-09,S03,ITEM_C,62.0,80.0,0,0,7.0,500.0,0.2,3,6,23,0,2,2022,63.0,58.0,69.0,53.0,60.0,56.285714285714285,26.30408260906927,55.642857142857146,24.503083457006618,58.42857142857143,23.2863472501369,59.569664308970474,2,2
2022-06-10,S03,ITEM_C,47.0,80.0,0,0,7.0,500.0,0.2,4,6,23,0,2,2022,62.0,0.0,66.0,54.0,67.0,56.857142857142854,26.39083535010155,55.142857142857146,24.279960533666753,58.5,23.294411982911686,59.56993713515941,2,2
2022-06-11,S03,ITEM_C,72.0,80.0,0,0,7.0,500.0,0.2,5,6,23,1,2,2022,47.0,72.0,0.0,80.0,0.0,63.57142857142857,11.012979355546861,53.785714285714285,24.157109389698586,57.785714285714285,23.33072547784878,59.568526209451115,2,2
2022-06-12,S03,ITEM_C,69.0,80.0,0,0,7.0,500.0,0.2,6,6,23,1,2,2022,72.0,81.0,68.0,80.0,86.0,63.57142857142857,11.01297935554686,58.92857142857143,18.922775392932362,60.357142857142854,20.52498799695434,59.5699214365881,2,2
2022-06-13,S03,ITEM_C,67.0,80.0,0,0,7.0,500.0,0.2,0,6,24,0,2,2022,69.0,65.0,56.0,51.0,60.0,61.857142857142854,8.493695140681833,59.0,18.961499453851207,59.75,19.98263134713604,59.570979688026036,2,2
2022-06-14,S03,ITEM_C,47.0,80.0,0,0,7.0,500.0,0.2,1,6,24,0,2,2022,67.0,55.0,61.0,56.0,54.0,62.142857142857146,8.649249898662264,59.785714285714285,19.055298360412387,60.0,20.029607714210808,59.57181328545781,2,2
2022-06-15,S03,ITEM_C,57.0,80.0,0,0,7.0,500.0,0.2,2,6,24,0,2,2022,47.0,63.0,65.0,96.0,60.0,61.0,10.148891565091432,58.785714285714285,19.351718553889437,59.75,20.150590470164506,59.5704027824526,2,2
2022-06-16,S03,ITEM_C,57.0,80.0,0,0,7.0,500.0,0.2,3,6,24,0,2,2022,57.0,62.0,58.0,69.0,53.0,60.142857142857146,10.205040771248301,58.214285714285715,19.27205458460578,59.642857142857146,20.15718654257478,59.570114426744446,2,2
2022-06-17,S03,ITEM_C,50.0,80.0,0,0,7.0,500.0,0.2,4,6,24,0,2,2022,57.0,47.0,0.0,66.0,54.0,59.42857142857143,10.228345302101888,58.142857142857146,19.27476286537451,59.785714285714285,20.122508390241318,59.5698261357263,2,2
2022-06-18,S03,ITEM_C,106.0,80.0,1,0,7.0,500.0,0.2,5,6,24,1,2,2022,50.0,72.0,72.0,0.0,80.0,59.857142857142854,9.668308563351355,61.714285714285715,10.140767467756433,59.642857142857146,20.179223429087816,59.56875280394796,2,2
2022-06-19,S03,ITEM_C,82.0,80.0,0,0,7.0,500.0,0.2,6,6,24,1,2,2022,106.0,69.0,81.0,68.0,80.0,64.71428571428571,19.90573021112473,64.14285714285714,15.466376149852866,60.57142857142857,21.692170581807893,59.57395985196815,2,2
2022-06-20,S03,ITEM_C,61.0,80.0,0,0,7.0,500.0,0.2,0,6,25,0,2,2022,82.0,67.0,65.0,56.0,51.0,66.57142857142857,20.951190442367988,64.21428571428571,15.55228685350077,60.642857142857146,21.76169636244876,59.576474545862304,2,2
2022-06-21,S03,ITEM_C,61.0,80.0,0,0,7.0,500.0,0.2,1,6,25,0,2,2022,61.0,47.0,55.0,61.0,56.0,65.71428571428571,21.05322054313983,63.92857142857143,15.573469974058867,61.0,21.67948338867849,59.576634151810744,2,2
2022-06-22,S03,ITEM_C,47.0,80.0,0,0,7.0,500.0,0.2,2,6,25,0,2,2022,61.0,57.0,63.0,65.0,96.0,67.71428571428571,19.593487742225836,64.35714285714286,15.390342340655847,61.17857142857143,21.657354531220836,59.5767937219731,2,2
2022-06-23,S03,ITEM_C,59.0,80.0,0,0,7.0,500.0,0.2,3,6,25,0,2,2022,47.0,57.0,62.0,58.0,69.0,66.28571428571429,20.830380743153793,63.214285714285715,16.077593445194335,59.42857142857143,20.697877098922614,59.575383925568886,2,2
2022-06-24,S03,ITEM_C,97.0,80.0,1,0,7.0,500.0,0.2,4,6,25,0,2,2022,59.0,50.0,47.0,0.0,66.0,66.57142857142857,20.695064974184188,63.0,16.114971538673352,59.07142857142857,20.6127047687485,59.575319435104234,2,2
2022-06-25,S03,ITEM_C,72.0,80.0,0,0,7.0,500.0,0.2,5,6,25,1,2,2022,97.0,106.0,72.0,72.0,0.0,73.28571428571429,22.00541059008202,66.57142857142857,17.753501434555478,60.17857142857143,21.797134659515848,59.57951361649669,2,2
2022-06-26,S03,ITEM_C,79.0,80.0,0,0,7.0,500.0,0.2,6,6,25,1,2,2022,72.0,82.0,69.0,81.0,68.0,68.42857142857143,16.69188568194261,66.57142857142857,17.753501434555478,62.75,18.42024852046084,59.58090542357687,2,2
2022-06-27,S03,ITEM_C,84.0,80.0,1,0,7.0,500.0,0.2,0,6,26,0,2,2022,79.0,61.0,67.0,65.0,56.0,68.0,16.319722219857965,67.28571428571429,18.057295868038644,63.142857142857146,18.652205282613252,59.583081232492994,2,2
2022-06-28,S03,ITEM_C,0.0,80.0,0,0,7.0,500.0,0.2,1,6,26,0,2,2022,84.0,61.0,47.0,55.0,61.0,71.28571428571429,16.97757624745333,68.5,18.600041356445733,64.14285714285714,19.002366881257966,59.58581671521398,2,2
2022-06-29,S03,ITEM_C,58.0,80.0,0,0,7.0,500.0,0.2,2,6,26,0,2,2022,0.0,47.0,57.0,63.0,65.0,62.57142857142857,32.07728761838143,65.14285714285714,25.675061659297707,61.964285714285715,22.54293375836091,59.5791419289795,2,2
2022-06-30,S03,ITEM_C,69.0,80.0,0,0,7.0,500.0,0.2,3,6,26,0,2,2022,58.0,59.0,57.0,62.0,58.0,64.14285714285714,31.450641601449803,65.21428571428571,25.652046166483885,61.714285714285715,22.546835440029586,59.57896505376344,2,2
2022-07-01,S03,ITEM_C,59.0,80.0,0,0,7.0,500.0,0.2,4,7,26,0,3,2022,69.0,97.0,50.0,47.0,0.0,65.57142857142857,31.405186104936615,66.07142857142857,25.556767237823742,62.107142857142854,22.57553458735246,59.580020159032365,2,2
2022-07-02,S03,ITEM_C,97.0,80.0,0,0,7.0,500.0,0.2,5,7,26,1,3,2022,59.0,72.0,106.0,72.0,72.0,60.142857142857146,28.18645402451634,66.71428571428571,25.23254483165083,64.21428571428571,19.040613791182153,59.579955207166854,2,2
2022-07-03,S03,ITEM_C,81.0,80.0,0,0,7.0,500.0,0.2,6,7,26,1,3,2022,97.0,79.0,82.0,69.0,81.0,63.714285714285715,31.34599541522674,66.07142857142857,24.250184093556445,65.10714285714286,19.982101779702074,59.58414511252939,2,2
2022-07-04,S03,ITEM_C,38.0,80.0,0,0,7.0,500.0,0.2,0,7,27,0,3,2022,81.0,84.0,61.0,67.0,65.0,64.0,31.51719107619397,66.0,24.201080713312308,65.10714285714286,19.982101779702074,59.58654276757725,2,2
2022-07-05,S03,ITEM_C,61.0,80.0,0,0,7.0,500.0,0.2,1,7,27,0,3,2022,38.0,0.0,61.0,47.0,55.0,57.42857142857143,31.447613279108488,64.35714285714286,25.3213413876571,64.14285714285714,20.628484954896084,59.58412627336841,2,2
2022-07-06,S03,ITEM_C,78.0,80.0,1,0,7.0,500.0,0.2,2,7,27,0,3,2022,61.0,58.0,47.0,57.0,63.0,66.14285714285714,18.783224531733467,64.35714285714286,25.3213413876571,64.35714285714286,20.561046027782634,59.58428475486904,2,2
2022-07-07,S03,ITEM_C,63.0,80.0,0,0,7.0,500.0,0.2,3,7,27,0,3,2022,78.0,69.0,59.0,57.0,62.0,69.0,18.859126879754008,66.57142857142857,25.040626330683445,64.89285714285714,20.71917931614023,59.58634583100168,2,2
2022-07-08,S03,ITEM_C,59.0,80.0,0,0,7.0,500.0,0.2,4,7,27,0,3,2022,63.0,59.0,97.0,50.0,47.0,68.14285714285714,18.9949868073004,66.85714285714286,24.970312042832663,64.92857142857143,20.714869541124354,59.586727842435096,2,2
2022-07-09,S03,ITEM_C,74.0,80.0,0,0,7.0,500.0,0.2,5,7,27,1,3,2022,59.0,97.0,72.0,106.0,72.0,68.14285714285714,18.9949868073004,64.14285714285714,23.461448387503847,65.35714285714286,20.452681225505625,59.5866621908918,2,2
2022-07-10,S03,ITEM_C,69.0,80.0,0,0,7.0,500.0,0.2,6,7,27,1,3,2022,74.0,81.0,79.0,82.0,69.0,64.85714285714286,14.667748877821902,64.28571428571429,23.51898928829221,65.42857142857143,20.480213705895117,59.588274781830386,2,2
2022-07-11,S03,ITEM_C,49.0,80.0,0,0,7.0,500.0,0.2,0,7,28,0,3,2022,69.0,38.0,84.0,61.0,67.0,63.142857142857146,13.082157969648723,63.57142857142857,23.187245451935365,65.42857142857143,20.480213705895117,59.589327665286945,2,2
2022-07-12,S03,ITEM_C,58.0,80.0,0,0,7.0,500.0,0.2,1,7,28,0,3,2022,49.0,61.0,0.0,61.0,47.0,64.71428571428571,9.810101693564832,61.07142857142857,22.696879777808526,64.78571428571429,20.71027145923794,59.58814317673378,2,2
2022-07-13,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,2,7,28,0,3,2022,58.0,78.0,58.0,47.0,57.0,64.28571428571429,10.061714328984056,65.21428571428571,14.508239417274552,65.17857142857143,20.463252649436996,59.58796555195168,2,2
2022-07-14,S03,ITEM_C,41.0,80.0,0,0,7.0,500.0,0.2,3,7,28,0,3,2022,65.0,63.0,69.0,59.0,57.0,62.42857142857143,8.121107126024533,65.71428571428571,14.360354460100526,65.46428571428571,20.400584855190875,59.58857078953254,2,2
2022-07-15,S03,ITEM_C,56.0,80.0,0,0,7.0,500.0,0.2,4,7,28,0,3,2022,41.0,59.0,59.0,97.0,50.0,59.285714285714285,11.441361890297127,63.714285714285715,15.750109017587144,64.89285714285714,20.865245400149195,59.58649222855865,2,2
2022-07-16,S03,ITEM_C,68.0,80.0,0,0,7.0,500.0,0.2,5,7,28,1,3,2022,56.0,74.0,97.0,72.0,106.0,58.857142857142854,11.509830167129811,63.5,15.83933759298541,65.10714285714286,20.737047337437254,59.58609123434705,2,2
2022-07-17,S03,ITEM_C,88.0,80.0,0,0,7.0,500.0,0.2,6,7,28,1,3,2022,68.0,69.0,81.0,79.0,82.0,58.0,10.3601801786124,61.42857142857143,12.708048846870545,63.75,19.143947888059134,59.58703186137507,2,2
2022-07-18,S03,ITEM_C,57.0,80.0,0,0,7.0,500.0,0.2,0,7,29,0,3,2022,88.0,49.0,38.0,84.0,61.0,60.714285714285715,15.118578920368538,61.92857142857143,13.64080014410341,63.964285714285715,19.387820046037895,59.59020791415158,2,2
2022-07-19,S03,ITEM_C,0.0,80.0,0,0,7.0,500.0,0.2,1,7,29,0,3,2022,57.0,58.0,61.0,0.0,61.0,61.857142857142854,14.369279400031697,63.285714285714285,11.9126860074474,63.82142857142857,19.425171854768355,59.589918408405055,2,2
2022-07-20,S03,ITEM_C,61.0,80.0,0,0,7.0,500.0,0.2,2,7,29,0,3,2022,0.0,65.0,78.0,58.0,47.0,53.57142857142857,27.597446396705298,58.92857142857143,20.71589611019253,61.642857142857146,22.868730528361688,59.58325882878856,2,2
2022-07-21,S03,ITEM_C,58.0,80.0,0,0,7.0,500.0,0.2,3,7,29,0,3,2022,61.0,41.0,63.0,69.0,59.0,53.0,27.36177382164103,57.714285714285715,19.99780207702898,62.142857142857146,22.68906456409422,59.583417141580064,2,2
2022-07-22,S03,ITEM_C,49.0,80.0,0,0,7.0,500.0,0.2,4,7,29,0,3,2022,58.0,56.0,59.0,59.0,97.0,55.42857142857143,26.86917157175408,57.357142857142854,19.94070881718612,62.107142857142854,22.69498114808987,59.58324022346369,2,2
2022-07-23,S03,ITEM_C,76.0,80.0,0,0,7.0,500.0,0.2,5,7,29,1,3,2022,49.0,68.0,74.0,97.0,72.0,54.42857142857143,26.974414685383316,56.642857142857146,20.056102631049427,60.392857142857146,21.75510035679861,59.58205787062898,2,2
2022-07-24,S03,ITEM_C,73.0,80.0,0,0,7.0,500.0,0.2,6,7,29,1,3,2022,76.0,88.0,69.0,81.0,79.0,55.57142857142857,27.802021166677036,56.785714285714285,20.195881421061117,60.535714285714285,21.84708157958314,59.583891867739055,2,2
2022-07-25,S03,ITEM_C,72.0,80.0,0,0,7.0,500.0,0.2,0,7,30,0,3,2022,73.0,57.0,49.0,38.0,84.0,53.42857142857143,25.356505692866182,57.07142857142857,20.40913930161933,60.32142857142857,21.688115146880012,59.58539037194237,2,2
2022-07-26,S03,ITEM_C,57.0,80.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2022,72.0,0.0,58.0,61.0,0.0,55.57142857142857,26.323988697618713,58.714285714285715,20.633909996851784,59.892857142857146,21.31829206853975,59.586776859504134,2,2
2022-07-27,S03,ITEM_C,75.0,80.0,1,0,7.0,500.0,0.2,2,7,30,0,3,2022,57.0,61.0,65.0,78.0,58.0,63.714285714285715,10.061714328984003,58.642857142857146,20.638303235476954,61.92857142857143,17.82201836561516,59.58648799553322,2,2
2022-07-28,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2022,75.0,58.0,41.0,63.0,69.0,65.71428571428571,10.796824930108746,59.357142857142854,21.04430177892763,62.535714285714285,17.97216395564713,59.58820902188477,2,2
2022-07-29,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2022,65.0,49.0,56.0,59.0,59.0,66.71428571428571,10.274795792200395,61.07142857142857,20.401599807986052,62.392857142857146,17.93473618163219,59.58881321871162,2,2
2022-07-30,S03,ITEM_C,69.0,80.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2022,65.0,76.0,68.0,74.0,97.0,69.0,6.904105059068831,61.714285714285715,20.3712790710096,62.607142857142854,17.928539808989584,59.589417280643,2,2
2022-07-31,S03,ITEM_C,78.0,80.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2022,69.0,73.0,88.0,69.0,81.0,68.0,6.191391873668252,61.785714285714285,20.396751518989866,61.607142857142854,16.676306735881067,59.590467686125685,2,2
2022-08-01,S03,ITEM_C,55.0,80.0,0,0,7.0,500.0,0.2,0,8,31,0,3,2022,78.0,72.0,57.0,49.0,38.0,68.71428571428571,7.087883692477468,61.07142857142857,19.56631440360195,61.5,16.556301250916437,59.59252232142857,2,2
2022-08-02,S03,ITEM_C,53.0,80.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2022,55.0,57.0,0.0,58.0,61.0,66.28571428571429,8.538428538364172,60.92857142857143,19.605589021477076,62.107142857142854,15.96370718504735,59.59200982033255,2,2
2022-08-03,S03,ITEM_C,59.0,80.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2022,53.0,75.0,61.0,65.0,78.0,65.71428571428571,9.35796070580646,64.71428571428571,9.392538539698814,61.82142857142857,16.0555830174968,59.591274269136356,2,2
2022-08-04,S03,ITEM_C,55.0,80.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2022,59.0,65.0,58.0,41.0,63.0,63.42857142857143,8.6382317414523,64.57142857142857,9.468281346067974,61.142857142857146,15.744991645115231,59.59120830079215,2,2
2022-08-05,S03,ITEM_C,70.0,80.0,0,0,7.0,500.0,0.2,4,8,31,0,3,2022,55.0,65.0,49.0,56.0,59.0,62.0,9.146948489340657,64.35714285714286,9.660443873038268,60.857142857142854,15.78258366332756,59.590696117804555,2,2
2022-08-06,S03,ITEM_C,77.0,80.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2022,70.0,69.0,76.0,68.0,74.0,62.714285714285715,9.604066599002776,65.85714285714286,8.672300225934306,61.25,15.871299510378302,59.59185722253207,2,2
2022-08-07,S03,ITEM_C,84.0,80.0,1,0,7.0,500.0,0.2,6,8,31,1,3,2022,77.0,78.0,73.0,88.0,69.0,63.857142857142854,10.869354035214975,65.92857142857143,8.765880408755784,61.357142857142854,15.970376014762342,59.59379879544947,2,2
2022-08-08,S03,ITEM_C,82.0,80.0,1,0,7.0,500.0,0.2,0,8,32,0,3,2022,84.0,55.0,72.0,57.0,49.0,64.71428571428571,12.31143487053465,66.71428571428571,9.871704485573895,61.892857142857146,16.479705332034108,59.59652057544329,2,2
2022-08-09,S03,ITEM_C,55.0,80.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2022,82.0,53.0,57.0,0.0,58.0,68.57142857142857,12.972498382567135,67.42857142857143,10.61721595924403,63.07142857142857,16.702025983624143,59.599018733273866,2,2
2022-08-10,S03,ITEM_C,59.0,80.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2022,55.0,59.0,75.0,61.0,65.0,68.85714285714286,12.588732679510809,67.28571428571429,10.780527826583047,62.964285714285715,16.745330234309172,59.59850596499052,2,2
2022-08-11,S03,ITEM_C,57.0,80.0,0,0,7.0,500.0,0.2,3,8,32,0,3,2022,59.0,55.0,65.0,58.0,41.0,68.85714285714286,12.588732679510809,66.14285714285714,10.747859485331626,62.75,16.75670125761695,59.598439241917504,2,2
2022-08-12,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2022,57.0,70.0,65.0,49.0,56.0,69.14285714285714,12.239670085811836,65.57142857142857,11.02245460387359,63.32142857142857,16.252757193845607,59.59814959313343,2,2
2022-08-13,S03,ITEM_C,72.0,80.0,0,0,7.0,500.0,0.2,5,8,32,1,3,2022,65.0,77.0,69.0,76.0,68.0,68.42857142857143,12.326896647265823,65.57142857142857,11.02245460387359,63.642857142857146,16.191479894191406,59.59875167186804,2,2
2022-08-14,S03,ITEM_C,76.0,80.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2022,72.0,84.0,78.0,73.0,88.0,67.71428571428571,11.884363476353576,65.78571428571429,11.122939369596923,63.785714285714285,16.248890886040133,59.600133734536946,2,2
2022-08-15,S03,ITEM_C,65.0,80.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2022,76.0,82.0,55.0,72.0,57.0,66.57142857142857,10.34177842309393,65.64285714285714,10.96573083506984,63.357142857142854,15.73675642073316,59.601961221306,2,2
2022-08-16,S03,ITEM_C,87.0,80.0,1,0,7.0,500.0,0.2,1,8,33,0,3,2022,65.0,55.0,53.0,57.0,0.0,64.14285714285714,7.79804615333297,66.35714285714286,10.536435996884018,63.642857142857146,15.689615073799756,59.602562674094706,2,2
2022-08-17,S03,ITEM_C,67.0,80.0,0,0,7.0,500.0,0.2,2,8,33,0,3,2022,87.0,59.0,59.0,75.0,61.0,68.71428571428571,10.46763720098387,68.78571428571429,11.12293936959712,66.75,10.3122544864143,59.605614973262036,2,2
2022-08-18,S03,ITEM_C,66.0,80.0,0,0,7.0,500.0,0.2,3,8,33,0,3,2022,67.0,57.0,55.0,65.0,58.0,69.85714285714286,9.633769968684017,69.35714285714286,10.781801924873548,66.96428571428571,10.250500052325757,59.606438676618026,2,2
2022-08-19,S03,ITEM_C,68.0,80.0,0,0,7.0,500.0,0.2,4,8,33,0,3,2022,66.0,65.0,70.0,65.0,49.0,71.14285714285714,8.112306935115287,70.14285714285714,10.029626443360788,67.25,10.101796686544176,59.607150813098684,2,2
