date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate
2023-05-01,S03,ITEM_C,67,80,0,0,7,500,0.2
2023-05-02,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-05-03,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-05-04,S03,ITEM_C,56,80,0,0,7,500,0.2
2023-05-05,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-05-06,S03,ITEM_C,79,80,0,0,7,500,0.2
2023-05-07,S03,ITEM_C,69,80,0,0,7,500,0.2
2023-05-08,S03,ITEM_C,47,80,0,0,7,500,0.2
2023-05-09,S03,ITEM_C,52,80,0,0,7,500,0.2
2023-05-10,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-05-11,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-05-12,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-05-13,S03,ITEM_C,120,80,1,0,7,500,0.2
2023-05-14,S03,ITEM_C,73,80,0,0,7,500,0.2
2023-05-15,S03,ITEM_C,54,80,0,0,7,500,0.2
2023-05-16,S03,ITEM_C,78,80,0,0,7,500,0.2
2023-05-17,S03,ITEM_C,48,80,0,0,7,500,0.2
2023-05-18,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-05-19,S03,ITEM_C,53,80,0,0,7,500,0.2
2023-05-20,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-05-21,S03,ITEM_C,88,80,1,0,7,500,0.2
2023-05-22,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-05-23,S03,ITEM_C,61,80,0,0,7,500,0.2
2023-05-24,S03,ITEM_C,51,80,0,0,7,500,0.2
2023-05-25,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-05-26,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-05-27,S03,ITEM_C,71,80,0,0,7,500,0.2
2023-05-28,S03,ITEM_C,78,80,0,0,7,500,0.2
2023-05-29,S03,ITEM_C,59,80,0,0,7,500,0.2
2023-05-30,S03,ITEM_C,60,80,0,0,7,500,0.2
2023-05-31,S03,ITEM_C,43,80,0,0,7,500,0.2
2023-06-01,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-06-02,S03,ITEM_C,54,80,0,0,7,500,0.2
2023-06-03,S03,ITEM_C,70,80,0,0,7,500,0.2
2023-06-04,S03,ITEM_C,69,80,0,0,7,500,0.2
2023-06-05,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-06-06,S03,ITEM_C,53,80,0,0,7,500,0.2
2023-06-07,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-06-08,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-06-09,S03,ITEM_C,56,80,0,0,7,500,0.2
2023-06-10,S03,ITEM_C,70,80,0,0,7,500,0.2
2023-06-11,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-06-12,S03,ITEM_C,62,80,0,0,7,500,0.2
2023-06-13,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-06-14,S03,ITEM_C,56,80,0,0,7,500,0.2
2023-06-15,S03,ITEM_C,47,80,0,0,7,500,0.2
2023-06-16,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-06-17,S03,ITEM_C,76,80,0,0,7,500,0.2
2023-06-18,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-06-19,S03,ITEM_C,59,80,0,0,7,500,0.2
2023-06-20,S03,ITEM_C,60,80,0,0,7,500,0.2
2023-06-21,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-06-22,S03,ITEM_C,50,80,0,0,7,500,0.2
2023-06-23,S03,ITEM_C,50,80,0,0,7,500,0.2
2023-06-24,S03,ITEM_C,82,80,0,0,7,500,0.2
2023-06-25,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-06-26,S03,ITEM_C,69,80,0,0,7,500,0.2
2023-06-27,S03,ITEM_C,70,80,0,0,7,500,0.2
2023-06-28,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-06-29,S03,ITEM_C,61,80,0,0,7,500,0.2
2023-06-30,S03,ITEM_C,59,80,0,0,7,500,0.2
2023-07-01,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-07-02,S03,ITEM_C,78,80,0,0,7,500,0.2
2023-07-03,S03,ITEM_C,55,80,0,0,7,500,0.2
2023-07-04,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-07-05,S03,ITEM_C,46,80,0,0,7,500,0.2
2023-07-06,S03,ITEM_C,82,80,1,0,7,500,0.2
2023-07-07,S03,ITEM_C,71,80,0,0,7,500,0.2
2023-07-08,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-07-09,S03,ITEM_C,102,80,1,0,7,500,0.2
2023-07-10,S03,ITEM_C,49,80,0,0,7,500,0.2
2023-07-11,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-07-12,S03,ITEM_C,48,80,0,0,7,500,0.2
2023-07-13,S03,ITEM_C,66,80,0,0,7,500,0.2
2023-07-14,S03,ITEM_C,42,80,0,0,7,500,0.2
2023-07-15,S03,ITEM_C,80,80,0,0,7,500,0.2
2023-07-16,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-07-17,S03,ITEM_C,55,80,0,0,7,500,0.2
2023-07-18,S03,ITEM_C,53,80,0,0,7,500,0.2
2023-07-19,S03,ITEM_C,50,80,0,0,7,500,0.2
2023-07-20,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-07-21,S03,ITEM_C,100,80,1,0,7,500,0.2
2023-07-22,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-07-23,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-07-24,S03,ITEM_C,67,80,0,0,7,500,0.2
2023-07-25,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-07-26,S03,ITEM_C,50,80,0,0,7,500,0.2
2023-07-27,S03,ITEM_C,91,80,1,0,7,500,0.2
2023-07-28,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-07-29,S03,ITEM_C,76,80,0,0,7,500,0.2
2023-07-30,S03,ITEM_C,97,80,0,0,7,500,0.2
2023-07-31,S03,ITEM_C,58,80,0,0,7,500,0.2
2023-08-01,S03,ITEM_C,60,80,0,0,7,500,0.2
2023-08-02,S03,ITEM_C,52,80,0,0,7,500,0.2
2023-08-03,S03,ITEM_C,68,80,0,0,7,500,0.2
2023-08-04,S03,ITEM_C,71,80,0,0,7,500,0.2
2023-08-05,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-08-06,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-08-07,S03,ITEM_C,47,80,0,0,7,500,0.2
2023-08-08,S03,ITEM_C,60,80,0,0,7,500,0.2
2023-08-09,S03,ITEM_C,54,80,0,0,7,500,0.2
2023-08-10,S03,ITEM_C,77,80,1,0,7,500,0.2
2023-08-11,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-08-12,S03,ITEM_C,49,80,0,0,7,500,0.2
2023-08-13,S03,ITEM_C,74,80,0,0,7,500,0.2
2023-08-14,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-08-15,S03,ITEM_C,55,80,0,0,7,500,0.2
2023-08-16,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-08-17,S03,ITEM_C,61,80,0,0,7,500,0.2
2023-08-18,S03,ITEM_C,55,80,0,0,7,500,0.2
2023-08-19,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-08-20,S03,ITEM_C,81,80,0,0,7,500,0.2
2023-08-21,S03,ITEM_C,61,80,0,0,7,500,0.2
2023-08-22,S03,ITEM_C,60,80,0,0,7,500,0.2
2023-08-23,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-08-24,S03,ITEM_C,59,80,0,0,7,500,0.2
2023-08-25,S03,ITEM_C,45,80,0,0,7,500,0.2
2023-08-26,S03,ITEM_C,73,80,0,0,7,500,0.2
2023-08-27,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-08-28,S03,ITEM_C,62,80,0,0,7,500,0.2
2023-08-29,S03,ITEM_C,53,80,0,0,7,500,0.2
2023-08-30,S03,ITEM_C,51,80,0,0,7,500,0.2
2023-08-31,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-09-01,S03,ITEM_C,50,80,0,0,7,500,0.2
2023-09-02,S03,ITEM_C,79,80,0,0,7,500,0.2
2023-09-03,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-09-04,S03,ITEM_C,63,80,0,0,7,500,0.2
2023-09-05,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-09-06,S03,ITEM_C,48,80,0,0,7,500,0.2
2023-09-07,S03,ITEM_C,45,80,0,0,7,500,0.2
2023-09-08,S03,ITEM_C,79,80,1,0,7,500,0.2
2023-09-09,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-09-10,S03,ITEM_C,72,80,0,0,7,500,0.2
2023-09-11,S03,ITEM_C,45,80,0,0,7,500,0.2
2023-09-12,S03,ITEM_C,64,80,0,0,7,500,0.2
2023-09-13,S03,ITEM_C,51,80,0,0,7,500,0.2
2023-09-14,S03,ITEM_C,41,80,0,0,7,500,0.2
2023-09-15,S03,ITEM_C,66,80,0,0,7,500,0.2
2023-09-16,S03,ITEM_C,85,80,0,0,7,500,0.2
2023-09-17,S03,ITEM_C,79,80,0,0,7,500,0.2
2023-09-18,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-09-19,S03,ITEM_C,73,80,0,0,7,500,0.2
2023-09-20,S03,ITEM_C,52,80,0,0,7,500,0.2
2023-09-21,S03,ITEM_C,57,80,0,0,7,500,0.2
2023-09-22,S03,ITEM_C,61,80,0,0,7,500,0.2
2023-09-23,S03,ITEM_C,79,80,0,0,7,500,0.2
2023-09-24,S03,ITEM_C,106,80,1,0,7,500,0.2
2023-09-25,S03,ITEM_C,46,80,0,0,7,500,0.2
2023-09-26,S03,ITEM_C,89,80,1,0,7,500,0.2
2023-09-27,S03,ITEM_C,62,80,0,0,7,500,0.2
2023-09-28,S03,ITEM_C,53,80,0,0,7,500,0.2
2023-09-29,S03,ITEM_C,54,80,0,0,7,500,0.2
2023-09-30,S03,ITEM_C,67,80,0,0,7,500,0.2
2023-10-01,S03,ITEM_C,168,80,1,0,7,500,0.2
2023-10-02,S03,ITEM_C,0,80,1,1,7,500,0.2
2023-10-03,S03,ITEM_C,74,80,0,0,7,500,0.2
2023-10-04,S03,ITEM_C,83,80,0,0,7,500,0.2
2023-10-05,S03,ITEM_C,132,80,1,0,7,500,0.2
2023-10-06,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-10-07,S03,ITEM_C,125,80,0,0,7,500,0.2
2023-10-08,S03,ITEM_C,112,80,0,0,7,500,0.2
2023-10-09,S03,ITEM_C,93,80,0,0,7,500,0.2
2023-10-10,S03,ITEM_C,81,80,0,0,7,500,0.2
2023-10-11,S03,ITEM_C,89,80,0,0,7,500,0.2
2023-10-12,S03,ITEM_C,82,80,0,0,7,500,0.2
2023-10-13,S03,ITEM_C,0,80,1,1,7,500,0.2
2023-10-14,S03,ITEM_C,108,80,0,0,7,500,0.2
2023-10-15,S03,ITEM_C,121,80,0,0,7,500,0.2
2023-10-16,S03,ITEM_C,97,80,0,0,7,500,0.2
2023-10-17,S03,ITEM_C,91,80,0,0,7,500,0.2
2023-10-18,S03,ITEM_C,94,80,0,0,7,500,0.2
2023-10-19,S03,ITEM_C,85,80,0,0,7,500,0.2
2023-10-20,S03,ITEM_C,66,80,0,0,7,500,0.2
2023-10-21,S03,ITEM_C,131,80,0,0,7,500,0.2
2023-10-22,S03,ITEM_C,148,80,0,0,7,500,0.2
2023-10-23,S03,ITEM_C,81,80,0,0,7,500,0.2
2023-10-24,S03,ITEM_C,80,80,0,0,7,500,0.2
2023-10-25,S03,ITEM_C,91,80,0,0,7,500,0.2
2023-10-26,S03,ITEM_C,104,80,0,0,7,500,0.2
2023-10-27,S03,ITEM_C,92,80,0,0,7,500,0.2
2023-10-28,S03,ITEM_C,156,80,1,0,7,500,0.2
2023-10-29,S03,ITEM_C,113,80,0,0,7,500,0.2
2023-10-30,S03,ITEM_C,101,80,0,0,7,500,0.2
2023-10-31,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-11-01,S03,ITEM_C,86,80,0,0,7,500,0.2
2023-11-02,S03,ITEM_C,102,80,0,0,7,500,0.2
2023-11-03,S03,ITEM_C,76,80,0,0,7,500,0.2
2023-11-04,S03,ITEM_C,131,80,0,0,7,500,0.2
2023-11-05,S03,ITEM_C,119,80,0,0,7,500,0.2
2023-11-06,S03,ITEM_C,101,80,0,0,7,500,0.2
2023-11-07,S03,ITEM_C,107,80,0,0,7,500,0.2
2023-11-08,S03,ITEM_C,84,80,0,0,7,500,0.2
2023-11-09,S03,ITEM_C,87,80,0,0,7,500,0.2
2023-11-10,S03,ITEM_C,78,80,0,0,7,500,0.2
2023-11-11,S03,ITEM_C,104,80,0,0,7,500,0.2
2023-11-12,S03,ITEM_C,173,80,1,0,7,500,0.2
2023-11-13,S03,ITEM_C,122,80,1,0,7,500,0.2
2023-11-14,S03,ITEM_C,65,80,0,0,7,500,0.2
2023-11-15,S03,ITEM_C,73,80,0,0,7,500,0.2
2023-11-16,S03,ITEM_C,116,80,1,0,7,500,0.2
2023-11-17,S03,ITEM_C,91,80,0,0,7,500,0.2
2023-11-18,S03,ITEM_C,115,80,0,0,7,500,0.2
2023-11-19,S03,ITEM_C,118,80,0,0,7,500,0.2
2023-11-20,S03,ITEM_C,126,80,1,0,7,500,0.2
2023-11-21,S03,ITEM_C,85,80,0,0,7,500,0.2
2023-11-22,S03,ITEM_C,71,80,0,0,7,500,0.2
2023-11-23,S03,ITEM_C,87,80,0,0,7,500,0.2
2023-11-24,S03,ITEM_C,137,80,1,0,7,500,0.2
2023-11-25,S03,ITEM_C,116,80,0,0,7,500,0.2
2023-11-26,S03,ITEM_C,123,80,0,0,7,500,0.2
2023-11-27,S03,ITEM_C,73,80,0,0,7,500,0.2
2023-11-28,S03,ITEM_C,97,80,0,0,7,500,0.2
2023-11-29,S03,ITEM_C,83,80,0,0,7,500,0.2
2023-11-30,S03,ITEM_C,85,80,0,0,7,500,0.2
2023-12-01,S03,ITEM_C,113,80,1,0,7,500,0.2
2023-12-02,S03,ITEM_C,122,80,0,0,7,500,0.2
2023-12-03,S03,ITEM_C,104,80,0,0,7,500,0.2
2023-12-04,S03,ITEM_C,82,80,0,0,7,500,0.2
2023-12-05,S03,ITEM_C,92,80,0,0,7,500,0.2
2023-12-06,S03,ITEM_C,76,80,0,0,7,500,0.2
2023-12-07,S03,ITEM_C,80,80,0,0,7,500,0.2
2023-12-08,S03,ITEM_C,100,80,0,0,7,500,0.2
2023-12-09,S03,ITEM_C,129,80,0,0,7,500,0.2
2023-12-10,S03,ITEM_C,109,80,0,0,7,500,0.2
2023-12-11,S03,ITEM_C,82,80,0,0,7,500,0.2
2023-12-12,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-12-13,S03,ITEM_C,70,80,0,0,7,500,0.2
2023-12-14,S03,ITEM_C,84,80,0,0,7,500,0.2
2023-12-15,S03,ITEM_C,98,80,0,0,7,500,0.2
2023-12-16,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-12-17,S03,ITEM_C,105,80,0,0,7,500,0.2
2023-12-18,S03,ITEM_C,88,80,0,0,7,500,0.2
2023-12-19,S03,ITEM_C,86,80,0,0,7,500,0.2
2023-12-20,S03,ITEM_C,0,80,0,1,7,500,0.2
2023-12-21,S03,ITEM_C,137,80,1,0,7,500,0.2
2023-12-22,S03,ITEM_C,117,80,1,0,7,500,0.2
2023-12-23,S03,ITEM_C,108,80,0,0,7,500,0.2
2023-12-24,S03,ITEM_C,108,80,0,0,7,500,0.2
2023-12-25,S03,ITEM_C,100,80,0,0,7,500,0.2
2023-12-26,S03,ITEM_C,110,80,1,0,7,500,0.2
2023-12-27,S03,ITEM_C,97,80,0,0,7,500,0.2
2023-12-28,S03,ITEM_C,89,80,0,0,7,500,0.2
2023-12-29,S03,ITEM_C,89,80,0,0,7,500,0.2
2023-12-30,S03,ITEM_C,117,80,0,0,7,500,0.2
2023-12-31,S03,ITEM_C,124,80,0,0,7,500,0.2
2022-01-01,S03,ITEM_D,107,200,0,0,7,500,0.2
2022-01-02,S03,ITEM_D,137,200,1,0,7,500,0.2
2022-01-03,S03,ITEM_D,113,200,1,0,7,500,0.2
2022-01-04,S03,ITEM_D,87,200,0,0,7,500,0.2
2022-01-05,S03,ITEM_D,85,200,0,0,7,500,0.2
2022-01-06,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-01-07,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-01-08,S03,ITEM_D,98,200,0,0,7,500,0.2
2022-01-09,S03,ITEM_D,103,200,0,0,7,500,0.2
2022-01-10,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-01-11,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-01-12,S03,ITEM_D,78,200,0,0,7,500,0.2
2022-01-13,S03,ITEM_D,85,200,0,0,7,500,0.2
2022-01-14,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-01-15,S03,ITEM_D,106,200,0,0,7,500,0.2
2022-01-16,S03,ITEM_D,108,200,0,0,7,500,0.2
2022-01-17,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-01-18,S03,ITEM_D,81,200,0,0,7,500,0.2
2022-01-19,S03,ITEM_D,85,200,0,0,7,500,0.2
2022-01-20,S03,ITEM_D,82,200,0,0,7,500,0.2
2022-01-21,S03,ITEM_D,75,200,0,0,7,500,0.2
2022-01-22,S03,ITEM_D,103,200,0,0,7,500,0.2
2022-01-23,S03,ITEM_D,112,200,0,0,7,500,0.2
2022-01-24,S03,ITEM_D,121,200,1,0,7,500,0.2
2022-01-25,S03,ITEM_D,81,200,0,0,7,500,0.2
2022-01-26,S03,ITEM_D,72,200,0,0,7,500,0.2
2022-01-27,S03,ITEM_D,57,200,0,0,7,500,0.2
2022-01-28,S03,ITEM_D,68,200,0,0,7,500,0.2
2022-01-29,S03,ITEM_D,86,200,0,0,7,500,0.2
2022-01-30,S03,ITEM_D,91,200,0,0,7,500,0.2
2022-01-31,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-02-01,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-02-02,S03,ITEM_D,65,200,0,0,7,500,0.2
2022-02-03,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-02-04,S03,ITEM_D,131,200,1,0,7,500,0.2
2022-02-05,S03,ITEM_D,106,200,0,0,7,500,0.2
2022-02-06,S03,ITEM_D,96,200,0,0,7,500,0.2
2022-02-07,S03,ITEM_D,83,200,0,0,7,500,0.2
2022-02-08,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-02-09,S03,ITEM_D,78,200,0,0,7,500,0.2
2022-02-10,S03,ITEM_D,87,200,0,0,7,500,0.2
2022-02-11,S03,ITEM_D,75,200,0,0,7,500,0.2
2022-02-12,S03,ITEM_D,95,200,0,0,7,500,0.2
2022-02-13,S03,ITEM_D,86,200,0,0,7,500,0.2
2022-02-14,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-02-15,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-02-16,S03,ITEM_D,72,200,0,0,7,500,0.2
2022-02-17,S03,ITEM_D,69,200,0,0,7,500,0.2
2022-02-18,S03,ITEM_D,60,200,0,0,7,500,0.2
2022-02-19,S03,ITEM_D,104,200,0,0,7,500,0.2
2022-02-20,S03,ITEM_D,88,200,0,0,7,500,0.2
2022-02-21,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-02-22,S03,ITEM_D,72,200,0,0,7,500,0.2
2022-02-23,S03,ITEM_D,89,200,0,0,7,500,0.2
2022-02-24,S03,ITEM_D,87,200,0,0,7,500,0.2
2022-02-25,S03,ITEM_D,71,200,0,0,7,500,0.2
2022-02-26,S03,ITEM_D,91,200,0,0,7,500,0.2
2022-02-27,S03,ITEM_D,104,200,0,0,7,500,0.2
2022-02-28,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-03-01,S03,ITEM_D,65,200,0,0,7,500,0.2
2022-03-02,S03,ITEM_D,113,200,1,0,7,500,0.2
2022-03-03,S03,ITEM_D,59,200,0,0,7,500,0.2
2022-03-04,S03,ITEM_D,116,200,1,0,7,500,0.2
2022-03-05,S03,ITEM_D,150,200,1,0,7,500,0.2
2022-03-06,S03,ITEM_D,118,200,0,0,7,500,0.2
2022-03-07,S03,ITEM_D,64,200,0,0,7,500,0.2
2022-03-08,S03,ITEM_D,67,200,0,0,7,500,0.2
2022-03-09,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-03-10,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-03-11,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-03-12,S03,ITEM_D,104,200,0,0,7,500,0.2
2022-03-13,S03,ITEM_D,90,200,0,0,7,500,0.2
2022-03-14,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-03-15,S03,ITEM_D,66,200,0,0,7,500,0.2
2022-03-16,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-03-17,S03,ITEM_D,90,200,0,0,7,500,0.2
2022-03-18,S03,ITEM_D,90,200,0,0,7,500,0.2
2022-03-19,S03,ITEM_D,91,200,0,0,7,500,0.2
2022-03-20,S03,ITEM_D,0,200,1,1,7,500,0.2
2022-03-21,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-03-22,S03,ITEM_D,92,200,0,0,7,500,0.2
2022-03-23,S03,ITEM_D,79,200,0,0,7,500,0.2
2022-03-24,S03,ITEM_D,86,200,0,0,7,500,0.2
2022-03-25,S03,ITEM_D,78,200,0,0,7,500,0.2
2022-03-26,S03,ITEM_D,124,200,0,0,7,500,0.2
2022-03-27,S03,ITEM_D,123,200,0,0,7,500,0.2
2022-03-28,S03,ITEM_D,88,200,0,0,7,500,0.2
2022-03-29,S03,ITEM_D,72,200,0,0,7,500,0.2
2022-03-30,S03,ITEM_D,66,200,0,0,7,500,0.2
2022-03-31,S03,ITEM_D,95,200,0,0,7,500,0.2
2022-04-01,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-04-02,S03,ITEM_D,112,200,0,0,7,500,0.2
2022-04-03,S03,ITEM_D,102,200,0,0,7,500,0.2
2022-04-04,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-04-05,S03,ITEM_D,105,200,1,0,7,500,0.2
2022-04-06,S03,ITEM_D,75,200,0,0,7,500,0.2
2022-04-07,S03,ITEM_D,85,200,0,0,7,500,0.2
2022-04-08,S03,ITEM_D,92,200,0,0,7,500,0.2
2022-04-09,S03,ITEM_D,105,200,0,0,7,500,0.2
2022-04-10,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-04-11,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-04-12,S03,ITEM_D,75,200,0,0,7,500,0.2
2022-04-13,S03,ITEM_D,73,200,0,0,7,500,0.2
2022-04-14,S03,ITEM_D,91,200,0,0,7,500,0.2
2022-04-15,S03,ITEM_D,68,200,0,0,7,500,0.2
2022-04-16,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-04-17,S03,ITEM_D,92,200,0,0,7,500,0.2
2022-04-18,S03,ITEM_D,112,200,1,0,7,500,0.2
2022-04-19,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-04-20,S03,ITEM_D,63,200,0,0,7,500,0.2
2022-04-21,S03,ITEM_D,69,200,0,0,7,500,0.2
2022-04-22,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-04-23,S03,ITEM_D,103,200,0,0,7,500,0.2
2022-04-24,S03,ITEM_D,98,200,0,0,7,500,0.2
2022-04-25,S03,ITEM_D,60,200,0,0,7,500,0.2
2022-04-26,S03,ITEM_D,81,200,0,0,7,500,0.2
2022-04-27,S03,ITEM_D,79,200,0,0,7,500,0.2
2022-04-28,S03,ITEM_D,88,200,0,0,7,500,0.2
2022-04-29,S03,ITEM_D,95,200,1,0,7,500,0.2
2022-04-30,S03,ITEM_D,93,200,0,0,7,500,0.2
2022-05-01,S03,ITEM_D,98,200,0,0,7,500,0.2
2022-05-02,S03,ITEM_D,81,200,0,0,7,500,0.2
2022-05-03,S03,ITEM_D,73,200,0,0,7,500,0.2
2022-05-04,S03,ITEM_D,79,200,0,0,7,500,0.2
2022-05-05,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-05-06,S03,ITEM_D,80,200,0,0,7,500,0.2
2022-05-07,S03,ITEM_D,102,200,0,0,7,500,0.2
2022-05-08,S03,ITEM_D,102,200,0,0,7,500,0.2
2022-05-09,S03,ITEM_D,82,200,0,0,7,500,0.2
2022-05-10,S03,ITEM_D,69,200,0,0,7,500,0.2
2022-05-11,S03,ITEM_D,70,200,0,0,7,500,0.2
2022-05-12,S03,ITEM_D,81,200,0,0,7,500,0.2
2022-05-13,S03,ITEM_D,82,200,0,0,7,500,0.2
2022-05-14,S03,ITEM_D,110,200,0,0,7,500,0.2
2022-05-15,S03,ITEM_D,159,200,1,0,7,500,0.2
2022-05-16,S03,ITEM_D,112,200,1,0,7,500,0.2
2022-05-17,S03,ITEM_D,83,200,0,0,7,500,0.2
2022-05-18,S03,ITEM_D,75,200,0,0,7,500,0.2
2022-05-19,S03,ITEM_D,77,200,0,0,7,500,0.2
2022-05-20,S03,ITEM_D,104,200,0,0,7,500,0.2
2022-05-21,S03,ITEM_D,89,200,0,0,7,500,0.2
2022-05-22,S03,ITEM_D,112,200,0,0,7,500,0.2
2022-05-23,S03,ITEM_D,89,200,0,0,7,500,0.2
2022-05-24,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-05-25,S03,ITEM_D,70,200,0,0,7,500,0.2
2022-05-26,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-05-27,S03,ITEM_D,68,200,0,0,7,500,0.2
2022-05-28,S03,ITEM_D,99,200,0,0,7,500,0.2
2022-05-29,S03,ITEM_D,107,200,0,0,7,500,0.2
2022-05-30,S03,ITEM_D,68,200,0,0,7,500,0.2
2022-05-31,S03,ITEM_D,67,200,0,0,7,500,0.2
2022-06-01,S03,ITEM_D,70,200,0,0,7,500,0.2
2022-06-02,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-06-03,S03,ITEM_D,0,200,1,1,7,500,0.2
2022-06-04,S03,ITEM_D,90,200,0,0,7,500,0.2
2022-06-05,S03,ITEM_D,101,200,0,0,7,500,0.2
2022-06-06,S03,ITEM_D,72,200,0,0,7,500,0.2
2022-06-07,S03,ITEM_D,87,200,0,0,7,500,0.2
2022-06-08,S03,ITEM_D,87,200,0,0,7,500,0.2
2022-06-09,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-06-10,S03,ITEM_D,59,200,0,0,7,500,0.2
2022-06-11,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-06-12,S03,ITEM_D,100,200,0,0,7,500,0.2
2022-06-13,S03,ITEM_D,0,200,0,1,7,500,0.2
2022-06-14,S03,ITEM_D,93,200,0,0,7,500,0.2
2022-06-15,S03,ITEM_D,84,200,0,0,7,500,0.2
2022-06-16,S03,ITEM_D,74,200,0,0,7,500,0.2
2022-06-17,S03,ITEM_D,99,200,0,0,7,500,0.2
2022-06-18,S03,ITEM_D,116,200,0,0,7,500,0.2
2022-06-19,S03,ITEM_D,109,200,0,0,7,500,0.2
2022-06-20,S03,ITEM_D,86,200,0,0,7,500,0.2
2022-06-21,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-06-22,S03,ITEM_D,67,200,0,0,7,500,0.2
2022-06-23,S03,ITEM_D,91,200,0,0,7,500,0.2
2022-06-24,S03,ITEM_D,76,200,0,0,7,500,0.2
2022-06-25,S03,ITEM_D,100,200,0,0,7,500,0.2
2022-06-26,S03,ITEM_D,94,200,0,0,7,500,0.2
